"","day","startName","endName","startX","startY","endX","endY","od"
"38354",5,"16号线滴水湖","2号线南京东路",121.9258399,30.9092303,121.4804801,31.23953637,112
"38355",5,"16号线滴水湖","2号线龙阳路",121.9258399,30.9092303,121.5505807,31.20539291,229
"38356",5,"16号线鹤沙航城","16号线惠南",121.6071149,31.08002305,121.7581746,31.0559827,218
"38357",5,"16号线鹤沙航城","16号线滴水湖",121.6071149,31.08002305,121.9258399,30.9092303,105
"38358",5,"16号线鹤沙航城","16号线龙阳路",121.6071149,31.08002305,121.5505807,31.20539291,131
"38359",5,"16号线鹤沙航城","1号线人民广场",121.6071149,31.08002305,121.4703067,31.23632887,180
"38360",5,"16号线鹤沙航城","2号线世纪公园",121.6071149,31.08002305,121.5462327,31.2127321,102
"38361",5,"16号线鹤沙航城","2号线东昌路",121.6071149,31.08002305,121.510234,31.2355291,121
"38362",5,"16号线鹤沙航城","2号线南京东路",121.6071149,31.08002305,121.4804801,31.23953637,217
"38363",5,"16号线鹤沙航城","2号线南京西路",121.6071149,31.08002305,121.456491,31.2324438,126
"38364",5,"16号线鹤沙航城","2号线张江高科",121.6071149,31.08002305,121.583795,31.2038118,141
"38365",5,"16号线鹤沙航城","2号线虹桥火车站",121.6071149,31.08002305,121.3161005,31.1963569,143
"38366",5,"16号线鹤沙航城","2号线金科路",121.6071149,31.08002305,121.5977771,31.20644623,183
"38367",5,"16号线鹤沙航城","2号线陆家嘴",121.6071149,31.08002305,121.4979966,31.2403926,123
"38368",5,"16号线鹤沙航城","2号线龙阳路",121.6071149,31.08002305,121.5505807,31.20539291,320
"38369",5,"16号线鹤沙航城","4号线世纪大道",121.6071149,31.08002305,121.5227508,31.23077801,143
"38370",5,"16号线龙阳路","16号线上海野生动物园",121.5505807,31.20539291,121.6954225,31.05234345,118
"38371",5,"16号线龙阳路","16号线周浦东",121.5505807,31.20539291,121.602679,31.1123255,129
"38372",5,"16号线龙阳路","16号线惠南",121.5505807,31.20539291,121.7581746,31.0559827,287
"38373",5,"16号线龙阳路","16号线新场",121.5505807,31.20539291,121.6445454,31.0477031,229
"38374",5,"16号线龙阳路","16号线鹤沙航城",121.5505807,31.20539291,121.6071149,31.08002305,192
"38375",5,"1号线上海体育馆","1号线上海体育馆",121.4317855,31.18420549,121.4317855,31.18420549,107
"38376",5,"1号线上海体育馆","1号线上海南站",121.4317855,31.18420549,121.4240022,31.1581931,141
"38377",5,"1号线上海体育馆","1号线上海火车站",121.4317855,31.18420549,121.4527543,31.25192265,119
"38378",5,"1号线上海体育馆","1号线人民广场",121.4317855,31.18420549,121.4703067,31.23632887,142
"38379",5,"1号线上海体育馆","1号线共康路",121.4317855,31.18420549,121.4424382,31.32084911,117
"38380",5,"1号线上海体育馆","1号线外环路",121.4317855,31.18420549,121.3883659,31.1228098,147
"38381",5,"1号线上海体育馆","1号线延长路",121.4317855,31.18420549,121.450992,31.2732332,142
"38382",5,"1号线上海体育馆","1号线彭浦新村",121.4317855,31.18420549,121.4441793,31.3075135,167
"38383",5,"1号线上海体育馆","1号线徐家汇",121.4317855,31.18420549,121.4311714,31.19717957,440
"38384",5,"1号线上海体育馆","1号线汶水路",121.4317855,31.18420549,121.4456298,31.2945085,104
"38385",5,"1号线上海体育馆","1号线漕宝路",121.4317855,31.18420549,121.4301953,31.1702726,120
"38386",5,"1号线上海体育馆","1号线莘庄",121.4317855,31.18420549,121.3806639,31.113152,680
"38387",5,"1号线上海体育馆","1号线莲花路",121.4317855,31.18420549,121.3982765,31.1328416,452
"38388",5,"1号线上海体育馆","1号线通河新村",121.4317855,31.18420549,121.4370164,31.3328002,112
"38389",5,"1号线上海体育馆","1号线锦江乐园",121.4317855,31.18420549,121.4095039,31.1440768,174
"38390",5,"1号线上海体育馆","1号线陕西南路",121.4317855,31.18420549,121.4552565,31.2189174,267
"38391",5,"1号线上海体育馆","1号线黄陂南路",121.4317855,31.18420549,121.4687558,31.22469989,167
"38392",5,"1号线上海体育馆","3号线上海南站",121.4317855,31.18420549,121.4230072,31.152805,111
"38393",5,"1号线上海体育馆","4号线塘桥",121.4317855,31.18420549,121.513974,31.2116896,102
"38394",5,"1号线上海体育馆","4号线鲁班路",121.4317855,31.18420549,121.4699447,31.20097574,109
"38395",5,"1号线上海体育馆","5号线东川路",121.4317855,31.18420549,121.4152531,31.0201276,146
"38396",5,"1号线上海体育馆","5号线颛桥",121.4317855,31.18420549,121.3972206,31.0689032,118
"38397",5,"1号线上海体育馆","8号线人民广场",121.4317855,31.18420549,121.4703067,31.23632887,401
"38398",5,"1号线上海南站","1号线上海体育馆",121.4240022,31.1581931,121.4317855,31.18420549,363
"38399",5,"1号线上海南站","1号线上海南站",121.4240022,31.1581931,121.4240022,31.1581931,158
"38400",5,"1号线上海南站","1号线上海火车站",121.4240022,31.1581931,121.4527543,31.25192265,427
"38401",5,"1号线上海南站","1号线上海马戏城",121.4240022,31.1581931,121.4475193,31.2811743,130
"38402",5,"1号线上海南站","1号线中山北路",121.4240022,31.1581931,121.4547965,31.2613978,129
"38403",5,"1号线上海南站","1号线人民广场",121.4240022,31.1581931,121.4703067,31.23632887,226
"38404",5,"1号线上海南站","1号线共康路",121.4240022,31.1581931,121.4424382,31.32084911,114
"38405",5,"1号线上海南站","1号线外环路",121.4240022,31.1581931,121.3883659,31.1228098,126
"38406",5,"1号线上海南站","1号线常熟路",121.4240022,31.1581931,121.4464692,31.2151851,142
"38407",5,"1号线上海南站","1号线延长路",121.4240022,31.1581931,121.450992,31.2732332,160
"38408",5,"1号线上海南站","1号线彭浦新村",121.4240022,31.1581931,121.4441793,31.3075135,209
"38409",5,"1号线上海南站","1号线徐家汇",121.4240022,31.1581931,121.4311714,31.19717957,854
"38410",5,"1号线上海南站","1号线新闸路",121.4240022,31.1581931,121.4636467,31.2405472,123
"38411",5,"1号线上海南站","1号线汶水路",121.4240022,31.1581931,121.4456298,31.2945085,109
"38412",5,"1号线上海南站","1号线漕宝路",121.4240022,31.1581931,121.4301953,31.1702726,195
"38413",5,"1号线上海南站","1号线莘庄",121.4240022,31.1581931,121.3806639,31.113152,726
"38414",5,"1号线上海南站","1号线莲花路",121.4240022,31.1581931,121.3982765,31.1328416,426
"38415",5,"1号线上海南站","1号线衡山路",121.4240022,31.1581931,121.4426143,31.2072972,112
"38416",5,"1号线上海南站","1号线通河新村",121.4240022,31.1581931,121.4370164,31.3328002,113
"38417",5,"1号线上海南站","1号线锦江乐园",121.4240022,31.1581931,121.4095039,31.1440768,169
"38418",5,"1号线上海南站","1号线陕西南路",121.4240022,31.1581931,121.4552565,31.2189174,417
"38419",5,"1号线上海南站","1号线黄陂南路",121.4240022,31.1581931,121.4687558,31.22469989,285
"38420",5,"1号线上海南站","2号线南京东路",121.4240022,31.1581931,121.4804801,31.23953637,109
"38421",5,"1号线上海南站","2号线虹桥火车站",121.4240022,31.1581931,121.3161005,31.1963569,108
"38422",5,"1号线上海南站","2号线陆家嘴",121.4240022,31.1581931,121.4979966,31.2403926,192
"38423",5,"1号线上海南站","3号线中山公园",121.4240022,31.1581931,121.4110376,31.21979337,157
"38424",5,"1号线上海南站","5号线东川路",121.4240022,31.1581931,121.4152531,31.0201276,121
"38425",5,"1号线上海南站","5号线剑川路",121.4240022,31.1581931,121.4119583,31.0283926,104
"38426",5,"1号线上海南站","5号线颛桥",121.4240022,31.1581931,121.3972206,31.0689032,107
"38427",5,"1号线上海南站","8号线人民广场",121.4240022,31.1581931,121.4703067,31.23632887,868
"38428",5,"1号线上海南站","9号线徐家汇",121.4240022,31.1581931,121.4354338,31.19793613,152
"38429",5,"1号线上海南站","9号线打浦桥",121.4240022,31.1581931,121.4638882,31.2071756,156
"38430",5,"1号线上海火车站","1号线上海体育馆",121.4527543,31.25192265,121.4317855,31.18420549,260
"38431",5,"1号线上海火车站","1号线上海南站",121.4527543,31.25192265,121.4240022,31.1581931,333
"38432",5,"1号线上海火车站","1号线上海火车站",121.4527543,31.25192265,121.4527543,31.25192265,398
"38433",5,"1号线上海火车站","1号线上海马戏城",121.4527543,31.25192265,121.4475193,31.2811743,561
"38434",5,"1号线上海火车站","1号线中山北路",121.4527543,31.25192265,121.4547965,31.2613978,307
"38435",5,"1号线上海火车站","1号线人民广场",121.4527543,31.25192265,121.4703067,31.23632887,292
"38436",5,"1号线上海火车站","1号线共富新村",121.4527543,31.25192265,121.4295706,31.3569264,1188
"38437",5,"1号线上海火车站","1号线共康路",121.4527543,31.25192265,121.4424382,31.32084911,1141
"38438",5,"1号线上海火车站","1号线友谊西路",121.4527543,31.25192265,121.4224863,31.3869372,243
"38439",5,"1号线上海火车站","1号线呼兰路",121.4527543,31.25192265,121.433059,31.3418366,454
"38440",5,"1号线上海火车站","1号线外环路",121.4527543,31.25192265,121.3883659,31.1228098,184
"38441",5,"1号线上海火车站","1号线宝安公路",121.4527543,31.25192265,121.4262768,31.3729215,772
"38442",5,"1号线上海火车站","1号线富锦路",121.4527543,31.25192265,121.4185714,31.3987907,910
"38443",5,"1号线上海火车站","1号线常熟路",121.4527543,31.25192265,121.4464692,31.2151851,140
"38444",5,"1号线上海火车站","1号线延长路",121.4527543,31.25192265,121.450992,31.2732332,907
"38445",5,"1号线上海火车站","1号线彭浦新村",121.4527543,31.25192265,121.4441793,31.3075135,1183
"38446",5,"1号线上海火车站","1号线徐家汇",121.4527543,31.25192265,121.4311714,31.19717957,688
"38447",5,"1号线上海火车站","1号线新闸路",121.4527543,31.25192265,121.4636467,31.2405472,174
"38448",5,"1号线上海火车站","1号线汉中路",121.4527543,31.25192265,121.4537151,31.2437618,115
"38449",5,"1号线上海火车站","1号线汶水路",121.4527543,31.25192265,121.4456298,31.2945085,614
"38450",5,"1号线上海火车站","1号线漕宝路",121.4527543,31.25192265,121.4301953,31.1702726,292
"38451",5,"1号线上海火车站","1号线莘庄",121.4527543,31.25192265,121.3806639,31.113152,1104
"38452",5,"1号线上海火车站","1号线莲花路",121.4527543,31.25192265,121.3982765,31.1328416,817
"38453",5,"1号线上海火车站","1号线衡山路",121.4527543,31.25192265,121.4426143,31.2072972,111
"38454",5,"1号线上海火车站","1号线通河新村",121.4527543,31.25192265,121.4370164,31.3328002,1193
"38455",5,"1号线上海火车站","1号线锦江乐园",121.4527543,31.25192265,121.4095039,31.1440768,338
"38456",5,"1号线上海火车站","1号线陕西南路",121.4527543,31.25192265,121.4552565,31.2189174,425
"38457",5,"1号线上海火车站","1号线黄陂南路",121.4527543,31.25192265,121.4687558,31.22469989,385
"38458",5,"1号线上海火车站","2号线东昌路",121.4527543,31.25192265,121.510234,31.2355291,109
"38459",5,"1号线上海火车站","2号线南京东路",121.4527543,31.25192265,121.4804801,31.23953637,200
"38460",5,"1号线上海火车站","2号线唐镇",121.4527543,31.25192265,121.6520733,31.2160343,119
"38461",5,"1号线上海火车站","2号线川沙",121.4527543,31.25192265,121.6951603,31.189752,127
"38462",5,"1号线上海火车站","2号线广兰路",121.4527543,31.25192265,121.6163231,31.2129523,223
"38463",5,"1号线上海火车站","2号线张江高科",121.4527543,31.25192265,121.583795,31.2038118,117
"38464",5,"1号线上海火车站","2号线徐泾东",121.4527543,31.25192265,121.2971092,31.1914812,180
"38465",5,"1号线上海火车站","2号线虹桥火车站",121.4527543,31.25192265,121.3161005,31.1963569,134
"38466",5,"1号线上海火车站","2号线金科路",121.4527543,31.25192265,121.5977771,31.20644623,133
"38467",5,"1号线上海火车站","2号线陆家嘴",121.4527543,31.25192265,121.4979966,31.2403926,251
"38468",5,"1号线上海火车站","2号线龙阳路",121.4527543,31.25192265,121.5505807,31.20539291,221
"38469",5,"1号线上海火车站","3号线上海南站",121.4527543,31.25192265,121.4230072,31.152805,241
"38470",5,"1号线上海火车站","3号线上海火车站",121.4527543,31.25192265,121.4527543,31.25192265,344
"38471",5,"1号线上海火车站","5号线东川路",121.4527543,31.25192265,121.4152531,31.0201276,165
"38472",5,"1号线上海火车站","5号线剑川路",121.4527543,31.25192265,121.4119583,31.0283926,128
"38473",5,"1号线上海火车站","5号线北桥",121.4527543,31.25192265,121.4054094,31.04699,158
"38474",5,"1号线上海火车站","5号线颛桥",121.4527543,31.25192265,121.3972206,31.0689032,164
"38475",5,"1号线上海火车站","8号线人民广场",121.4527543,31.25192265,121.4703067,31.23632887,1475
"38476",5,"1号线上海火车站","8号线大世界",121.4527543,31.25192265,121.474956,31.2291572,108
"38477",5,"1号线上海火车站","8号线成山路",121.4527543,31.25192265,121.4917616,31.172885,142
"38478",5,"1号线上海火车站","8号线杨思",121.4527543,31.25192265,121.4892094,31.16315312,123
"38479",5,"1号线上海火车站","8号线沈杜公路",121.4527543,31.25192265,121.5081714,31.0605003,361
"38480",5,"1号线上海火车站","8号线耀华路",121.4527543,31.25192265,121.4901661,31.18077793,111
"38481",5,"1号线上海火车站","8号线老西门",121.4527543,31.25192265,121.4785375,31.22078678,104
"38482",5,"1号线上海火车站","8号线陆家浜路",121.4527543,31.25192265,121.4815219,31.21383301,114
"38483",5,"1号线上海火车站","9号线七宝",121.4527543,31.25192265,121.3442488,31.1572981,137
"38484",5,"1号线上海火车站","9号线九亭",121.4527543,31.25192265,121.314195,31.1393075,147
"38485",5,"1号线上海火车站","9号线松江大学城",121.4527543,31.25192265,121.22817,31.05620118,104
"38486",5,"1号线上海马戏城","1号线上海体育馆",121.4475193,31.2811743,121.4317855,31.18420549,199
"38487",5,"1号线上海马戏城","1号线上海南站",121.4475193,31.2811743,121.4240022,31.1581931,117
"38488",5,"1号线上海马戏城","1号线上海火车站",121.4475193,31.2811743,121.4527543,31.25192265,1087
"38489",5,"1号线上海马戏城","1号线上海马戏城",121.4475193,31.2811743,121.4475193,31.2811743,130
"38490",5,"1号线上海马戏城","1号线中山北路",121.4475193,31.2811743,121.4547965,31.2613978,266
"38491",5,"1号线上海马戏城","1号线人民广场",121.4475193,31.2811743,121.4703067,31.23632887,219
"38492",5,"1号线上海马戏城","1号线共富新村",121.4475193,31.2811743,121.4295706,31.3569264,508
"38493",5,"1号线上海马戏城","1号线共康路",121.4475193,31.2811743,121.4424382,31.32084911,506
"38494",5,"1号线上海马戏城","1号线呼兰路",121.4475193,31.2811743,121.433059,31.3418366,140
"38495",5,"1号线上海马戏城","1号线宝安公路",121.4475193,31.2811743,121.4262768,31.3729215,306
"38496",5,"1号线上海马戏城","1号线富锦路",121.4475193,31.2811743,121.4185714,31.3987907,459
"38497",5,"1号线上海马戏城","1号线延长路",121.4475193,31.2811743,121.450992,31.2732332,168
"38498",5,"1号线上海马戏城","1号线彭浦新村",121.4475193,31.2811743,121.4441793,31.3075135,518
"38499",5,"1号线上海马戏城","1号线徐家汇",121.4475193,31.2811743,121.4311714,31.19717957,380
"38500",5,"1号线上海马戏城","1号线新闸路",121.4475193,31.2811743,121.4636467,31.2405472,183
"38501",5,"1号线上海马戏城","1号线汉中路",121.4475193,31.2811743,121.4537151,31.2437618,244
"38502",5,"1号线上海马戏城","1号线汶水路",121.4475193,31.2811743,121.4456298,31.2945085,108
"38503",5,"1号线上海马戏城","1号线漕宝路",121.4475193,31.2811743,121.4301953,31.1702726,123
"38504",5,"1号线上海马戏城","1号线莘庄",121.4475193,31.2811743,121.3806639,31.113152,272
"38505",5,"1号线上海马戏城","1号线莲花路",121.4475193,31.2811743,121.3982765,31.1328416,251
"38506",5,"1号线上海马戏城","1号线通河新村",121.4475193,31.2811743,121.4370164,31.3328002,473
"38507",5,"1号线上海马戏城","1号线锦江乐园",121.4475193,31.2811743,121.4095039,31.1440768,111
"38508",5,"1号线上海马戏城","1号线陕西南路",121.4475193,31.2811743,121.4552565,31.2189174,304
"38509",5,"1号线上海马戏城","1号线黄陂南路",121.4475193,31.2811743,121.4687558,31.22469989,208
"38510",5,"1号线上海马戏城","2号线虹桥火车站",121.4475193,31.2811743,121.3161005,31.1963569,101
"38511",5,"1号线上海马戏城","2号线陆家嘴",121.4475193,31.2811743,121.4979966,31.2403926,133
"38512",5,"1号线上海马戏城","2号线静安寺",121.4475193,31.2811743,121.4436032,31.22599777,152
"38513",5,"1号线上海马戏城","3号线上海南站",121.4475193,31.2811743,121.4230072,31.152805,116
"38514",5,"1号线上海马戏城","8号线人民广场",121.4475193,31.2811743,121.4703067,31.23632887,704
"38515",5,"1号线中山北路","1号线上海体育馆",121.4547965,31.2613978,121.4317855,31.18420549,197
"38516",5,"1号线中山北路","1号线上海南站",121.4547965,31.2613978,121.4240022,31.1581931,130
"38517",5,"1号线中山北路","1号线上海火车站",121.4547965,31.2613978,121.4527543,31.25192265,767
"38518",5,"1号线中山北路","1号线上海马戏城",121.4547965,31.2613978,121.4475193,31.2811743,264
"38519",5,"1号线中山北路","1号线中山北路",121.4547965,31.2613978,121.4547965,31.2613978,162
"38520",5,"1号线中山北路","1号线人民广场",121.4547965,31.2613978,121.4703067,31.23632887,236
"38521",5,"1号线中山北路","1号线共富新村",121.4547965,31.2613978,121.4295706,31.3569264,362
"38522",5,"1号线中山北路","1号线共康路",121.4547965,31.2613978,121.4424382,31.32084911,388
"38523",5,"1号线中山北路","1号线呼兰路",121.4547965,31.2613978,121.433059,31.3418366,129
"38524",5,"1号线中山北路","1号线宝安公路",121.4547965,31.2613978,121.4262768,31.3729215,156
"38525",5,"1号线中山北路","1号线富锦路",121.4547965,31.2613978,121.4185714,31.3987907,294
"38526",5,"1号线中山北路","1号线延长路",121.4547965,31.2613978,121.450992,31.2732332,485
"38527",5,"1号线中山北路","1号线彭浦新村",121.4547965,31.2613978,121.4441793,31.3075135,494
"38528",5,"1号线中山北路","1号线徐家汇",121.4547965,31.2613978,121.4311714,31.19717957,338
"38529",5,"1号线中山北路","1号线新闸路",121.4547965,31.2613978,121.4636467,31.2405472,148
"38530",5,"1号线中山北路","1号线汉中路",121.4547965,31.2613978,121.4537151,31.2437618,240
"38531",5,"1号线中山北路","1号线汶水路",121.4547965,31.2613978,121.4456298,31.2945085,204
"38532",5,"1号线中山北路","1号线漕宝路",121.4547965,31.2613978,121.4301953,31.1702726,133
"38533",5,"1号线中山北路","1号线莘庄",121.4547965,31.2613978,121.3806639,31.113152,243
"38534",5,"1号线中山北路","1号线莲花路",121.4547965,31.2613978,121.3982765,31.1328416,195
"38535",5,"1号线中山北路","1号线通河新村",121.4547965,31.2613978,121.4370164,31.3328002,309
"38536",5,"1号线中山北路","1号线陕西南路",121.4547965,31.2613978,121.4552565,31.2189174,296
"38537",5,"1号线中山北路","1号线黄陂南路",121.4547965,31.2613978,121.4687558,31.22469989,277
"38538",5,"1号线中山北路","2号线南京东路",121.4547965,31.2613978,121.4804801,31.23953637,108
"38539",5,"1号线中山北路","2号线陆家嘴",121.4547965,31.2613978,121.4979966,31.2403926,123
"38540",5,"1号线中山北路","2号线静安寺",121.4547965,31.2613978,121.4436032,31.22599777,128
"38541",5,"1号线中山北路","8号线人民广场",121.4547965,31.2613978,121.4703067,31.23632887,901
"38542",5,"1号线人民广场","10号线五角场",121.4703067,31.23632887,121.5100904,31.2997294,130
"38543",5,"1号线人民广场","10号线南京东路",121.4703067,31.23632887,121.4804801,31.23953637,136
"38544",5,"1号线人民广场","10号线天潼路",121.4703067,31.23632887,121.4778324,31.2457632,118
"38545",5,"1号线人民广场","10号线江湾体育场",121.4703067,31.23632887,121.5096602,31.30502845,148
"38546",5,"1号线人民广场","10号线豫园",121.4703067,31.23632887,121.4830342,31.2297039,168
"38547",5,"1号线人民广场","10号线陕西南路",121.4703067,31.23632887,121.4552565,31.2189174,138
"38548",5,"1号线人民广场","11号线上海西站",121.4703067,31.23632887,121.3986908,31.26400279,251
"38549",5,"1号线人民广场","11号线南翔",121.4703067,31.23632887,121.3187634,31.29870644,393
"38550",5,"1号线人民广场","11号线嘉定北",121.4703067,31.23632887,121.2365451,31.3956097,209
"38551",5,"1号线人民广场","11号线嘉定新城",121.4703067,31.23632887,121.246776,31.33721839,111
"38552",5,"1号线人民广场","11号线嘉定西",121.4703067,31.23632887,121.2233035,31.379621,162
"38553",5,"1号线人民广场","11号线安亭",121.4703067,31.23632887,121.157527,31.29046655,119
"38554",5,"1号线人民广场","11号线曹杨路",121.4703067,31.23632887,121.4120945,31.24037552,137
"38555",5,"1号线人民广场","11号线李子园路",121.4703067,31.23632887,121.3860817,31.2705105,183
"38556",5,"1号线人民广场","11号线枫桥路",121.4703067,31.23632887,121.406399,31.24390852,201
"38557",5,"1号线人民广场","11号线桃浦新村",121.4703067,31.23632887,121.3459075,31.2833109,280
"38558",5,"1号线人民广场","11号线江苏路",121.4703067,31.23632887,121.4263265,31.22133048,160
"38559",5,"1号线人民广场","11号线隆德路",121.4703067,31.23632887,121.4190012,31.2323503,128
"38560",5,"1号线人民广场","13号线金沙江路",121.4703067,31.23632887,121.4082553,31.23311646,113
"38561",5,"1号线人民广场","13号线金运路",121.4703067,31.23632887,121.31546,31.2428887,186
"38562",5,"1号线人民广场","16号线周浦东",121.4703067,31.23632887,121.602679,31.1123255,151
"38563",5,"1号线人民广场","16号线惠南",121.4703067,31.23632887,121.7581746,31.0559827,284
"38564",5,"1号线人民广场","16号线鹤沙航城",121.4703067,31.23632887,121.6071149,31.08002305,145
"38565",5,"1号线人民广场","1号线上海体育馆",121.4703067,31.23632887,121.4317855,31.18420549,520
"38566",5,"1号线人民广场","1号线上海南站",121.4703067,31.23632887,121.4240022,31.1581931,641
"38567",5,"1号线人民广场","1号线上海火车站",121.4703067,31.23632887,121.4527543,31.25192265,889
"38568",5,"1号线人民广场","1号线上海马戏城",121.4703067,31.23632887,121.4475193,31.2811743,373
"38569",5,"1号线人民广场","1号线中山北路",121.4703067,31.23632887,121.4547965,31.2613978,569
"38570",5,"1号线人民广场","1号线人民广场",121.4703067,31.23632887,121.4703067,31.23632887,225
"38571",5,"1号线人民广场","1号线共富新村",121.4703067,31.23632887,121.4295706,31.3569264,936
"38572",5,"1号线人民广场","1号线共康路",121.4703067,31.23632887,121.4424382,31.32084911,741
"38573",5,"1号线人民广场","1号线友谊西路",121.4703067,31.23632887,121.4224863,31.3869372,160
"38574",5,"1号线人民广场","1号线呼兰路",121.4703067,31.23632887,121.433059,31.3418366,266
"38575",5,"1号线人民广场","1号线外环路",121.4703067,31.23632887,121.3883659,31.1228098,287
"38576",5,"1号线人民广场","1号线宝安公路",121.4703067,31.23632887,121.4262768,31.3729215,429
"38577",5,"1号线人民广场","1号线富锦路",121.4703067,31.23632887,121.4185714,31.3987907,532
"38578",5,"1号线人民广场","1号线常熟路",121.4703067,31.23632887,121.4464692,31.2151851,160
"38579",5,"1号线人民广场","1号线延长路",121.4703067,31.23632887,121.450992,31.2732332,775
"38580",5,"1号线人民广场","1号线彭浦新村",121.4703067,31.23632887,121.4441793,31.3075135,1255
"38581",5,"1号线人民广场","1号线徐家汇",121.4703067,31.23632887,121.4311714,31.19717957,1055
"38582",5,"1号线人民广场","1号线新闸路",121.4703067,31.23632887,121.4636467,31.2405472,101
"38583",5,"1号线人民广场","1号线汉中路",121.4703067,31.23632887,121.4537151,31.2437618,264
"38584",5,"1号线人民广场","1号线汶水路",121.4703067,31.23632887,121.4456298,31.2945085,374
"38585",5,"1号线人民广场","1号线漕宝路",121.4703067,31.23632887,121.4301953,31.1702726,409
"38586",5,"1号线人民广场","1号线莘庄",121.4703067,31.23632887,121.3806639,31.113152,1473
"38587",5,"1号线人民广场","1号线莲花路",121.4703067,31.23632887,121.3982765,31.1328416,1229
"38588",5,"1号线人民广场","1号线衡山路",121.4703067,31.23632887,121.4426143,31.2072972,185
"38589",5,"1号线人民广场","1号线通河新村",121.4703067,31.23632887,121.4370164,31.3328002,849
"38590",5,"1号线人民广场","1号线锦江乐园",121.4703067,31.23632887,121.4095039,31.1440768,580
"38591",5,"1号线人民广场","1号线陕西南路",121.4703067,31.23632887,121.4552565,31.2189174,785
"38592",5,"1号线人民广场","1号线黄陂南路",121.4703067,31.23632887,121.4687558,31.22469989,431
"38593",5,"1号线人民广场","2号线上海科技馆",121.4703067,31.23632887,121.5386617,31.2218914,327
"38594",5,"1号线人民广场","2号线世纪公园",121.4703067,31.23632887,121.5462327,31.2127321,406
"38595",5,"1号线人民广场","2号线东昌路",121.4703067,31.23632887,121.510234,31.2355291,693
"38596",5,"1号线人民广场","2号线中山公园",121.4703067,31.23632887,121.4110376,31.21979337,1255
"38597",5,"1号线人民广场","2号线北新泾",121.4703067,31.23632887,121.370828,31.2181847,520
"38598",5,"1号线人民广场","2号线华夏东路",121.4703067,31.23632887,121.6797108,31.2007651,192
"38599",5,"1号线人民广场","2号线南京东路",121.4703067,31.23632887,121.4804801,31.23953637,307
"38600",5,"1号线人民广场","2号线南京西路",121.4703067,31.23632887,121.456491,31.2324438,1283
"38601",5,"1号线人民广场","2号线唐镇",121.4703067,31.23632887,121.6520733,31.2160343,334
"38602",5,"1号线人民广场","2号线威宁路",121.4703067,31.23632887,121.3832427,31.2168369,402
"38603",5,"1号线人民广场","2号线娄山关路",121.4703067,31.23632887,121.399198,31.2131264,750
"38604",5,"1号线人民广场","2号线川沙",121.4703067,31.23632887,121.6951603,31.189752,231
"38605",5,"1号线人民广场","2号线广兰路",121.4703067,31.23632887,121.6163231,31.2129523,666
"38606",5,"1号线人民广场","2号线张江高科",121.4703067,31.23632887,121.583795,31.2038118,366
"38607",5,"1号线人民广场","2号线徐泾东",121.4703067,31.23632887,121.2971092,31.1914812,828
"38608",5,"1号线人民广场","2号线江苏路",121.4703067,31.23632887,121.4263265,31.22133048,346
"38609",5,"1号线人民广场","2号线淞虹路",121.4703067,31.23632887,121.3546248,31.22004334,815
"38610",5,"1号线人民广场","2号线虹桥2号航站楼",121.4703067,31.23632887,121.322638,31.1965896,146
"38611",5,"1号线人民广场","2号线虹桥火车站",121.4703067,31.23632887,121.3161005,31.1963569,443
"38612",5,"1号线人民广场","2号线金科路",121.4703067,31.23632887,121.5977771,31.20644623,428
"38613",5,"1号线人民广场","2号线陆家嘴",121.4703067,31.23632887,121.4979966,31.2403926,1439
"38614",5,"1号线人民广场","2号线静安寺",121.4703067,31.23632887,121.4436032,31.22599777,846
"38615",5,"1号线人民广场","2号线龙阳路",121.4703067,31.23632887,121.5505807,31.20539291,772
"38616",5,"1号线人民广场","3号线上海南站",121.4703067,31.23632887,121.4230072,31.152805,558
"38617",5,"1号线人民广场","3号线延安西路",121.4703067,31.23632887,121.4124417,31.21157638,103
"38618",5,"1号线人民广场","3号线金沙江路",121.4703067,31.23632887,121.4082553,31.23311646,106
"38619",5,"1号线人民广场","4号线世纪大道",121.4703067,31.23632887,121.5227508,31.23077801,539
"38620",5,"1号线人民广场","4号线塘桥",121.4703067,31.23632887,121.513974,31.2116896,105
"38621",5,"1号线人民广场","5号线东川路",121.4703067,31.23632887,121.4152531,31.0201276,266
"38622",5,"1号线人民广场","5号线北桥",121.4703067,31.23632887,121.4054094,31.04699,101
"38623",5,"1号线人民广场","5号线金平路",121.4703067,31.23632887,121.4056157,31.0131995,103
"38624",5,"1号线人民广场","5号线颛桥",121.4703067,31.23632887,121.3972206,31.0689032,178
"38625",5,"1号线人民广场","6号线云山路",121.4703067,31.23632887,121.5677718,31.2521225,162
"38626",5,"1号线人民广场","6号线五莲路",121.4703067,31.23632887,121.5837774,31.27415312,156
"38627",5,"1号线人民广场","6号线博兴路",121.4703067,31.23632887,121.5827604,31.2661126,224
"38628",5,"1号线人民广场","6号线德平路",121.4703067,31.23632887,121.5604137,31.24779566,180
"38629",5,"1号线人民广场","6号线金桥路",121.4703067,31.23632887,121.5774224,31.25880329,226
"38630",5,"1号线人民广场","7号线上海大学站",121.4703067,31.23632887,121.3839339,31.322363,267
"38631",5,"1号线人民广场","7号线刘行",121.4703067,31.23632887,121.3589228,31.3586036,147
"38632",5,"1号线人民广场","7号线场中路",121.4703067,31.23632887,121.4091232,31.3044247,128
